78,3728
78,4170
78,2401
78,363
78,1933
78,3187
78,3477
78,1527
78,1777
78,2465
78,4351
78,4235
78,1254
79,488
79,2053
79,1842
79,3637
79,804
79,4348
79,1406
79,4215
79,2224
79,286
79,4708
79,4762
79,55
79,1833
79,3300
80,3372
80,2308
80,3879
80,3506
80,283
80,3827
80,125
80,2743
80,1246
80,2583
80,1846
80,4974
81,4283
81,2047
81,2450
81,3672
81,3449
81,1747
81,539
81,1126
81,3537
81,968
81,876
81,213
82,123
82,346
82,3437
82,4652
82,4440
83,1945
83,232
83,4313
83,596
83,1918
83,2729
84,3228
84,1851
84,2321
84,4190
84,4811
84,133
84,547
84,3472
84,1931
84,2210
84,816
85,3646
85,1219
85,4788
85,4663
85,864
85,2797
85,3330
85,3020
85,3855
86,3000
86,4633
86,550
86,4495
86,464
86,4552
86,2885
86,4395
86,589
86,4452
86,666
86,4285
86,4803
87,31
87,2201
87,2749
87,4191
87,2750
87,2070
87,3375
87,1559
87,4693
87,1760
87,1109
87,2411
87,3491
87,389
87,4454
88,3115
88,4665
88,1059
88,39
88,4507
89,4933
89,3142
89,1094
89,4187
89,1237
89,2788
89,2622
89,677
90,2398
90,4503
90,262
90,4428
90,1019
90,2514
90,331
90,4966
90,2947
90,3077
90,2755
90,4342
90,690
90,134
91,4046
91,2886
91,81
91,381
91,1750
91,1542
91,727
91,2878
91,3666
91,4714
91,1532
92,972
92,940
92,1374
92,1775
92,598
92,89
92,2683
92,3276
92,908
92,4896
92,1617
92,3256
93,4550
93,485
93,2478
93,1712
93,4526
93,2638
93,972
94,1867
94,1937
94,322
94,2768
94,3763
94,3122
94,3516
94,3449
94,268
94,1234
95,929
95,2416
95,2945
95,1936
95,1351
95,559
95,2224
95,808
95,4641
95,4913
95,4016
95,3156
95,732
96,1734
96,4341
96,2453
96,3328
96,1620
96,1339
96,1979
96,3827
96,2215
96,1608
96,2372
96,2327
96,3810
96,4443
97,3713
97,2070
97,2338
97,2934
97,432
97,1848
97,4217
97,4872
97,4851
97,1043
97,4652
97,4310
97,2672
97,3560
98,234
98,4720
98,635
98,4597
98,3058
98,1263
98,2206
98,4409
98,2325
98,3734
98,694
98,3956
98,706
98,292
98,1417
99,580
99,3121
99,1634
99,4046
99,1817
99,760
99,3403
100,313
100,3226
100,3655
100,2439
100,1236
101,867
101,1694
101,3261
101,4531
101,931
101,1924
101,4187
101,3110
101,4506
102,881
102,1027
102,4142
102,162
102,2305
103,1647
103,2750
103,1259
103,843
103,3560
103,1755
103,3962
103,3445
104,3275
104,2361
104,4116
104,959
104,1771
104,3322
104,2410
105,590
105,4429
105,4887
105,2355
105,4001
105,1468
106,909
106,632
106,718
106,2956
106,2960
106,1901
106,4232
106,1684
106,1557
106,564
106,4655
106,1011
106,3264
107,1409
107,3687
107,110
107,1443
107,3710
107,4480
108,29
108,1082
108,4411
108,3325
108,4293
108,841
109,2772
109,775
109,4230
109,4199
109,407
109,2938
109,1039
109,635
109,1704
109,3231
109,1843
109,2148
109,2843
109,4839
110,2785
110,2989
110,1406
110,4427
110,4055
110,1107
110,882
110,3691
110,2144
110,2422
110,3381
110,4671
110,4661
111,2470
111,1838
111,1277
111,592
111,3642
111,1437
112,2127
112,56
112,1109
112,3429
112,4166
112,1414
112,1411
112,744
113,2979
113,878
113,4125
113,3526
113,1452
113,1095
113,2291
113,3247
113,2401
113,2515
113,4829
113,3009
113,3000
113,2029
114,171
114,3005
114,1387
114,1908
114,429
114,892
114,336
114,1849
114,1587
114,1741
114,653
114,1454
114,2370
114,4639
115,160
115,963
115,1969
115,3357
115,2001
115,2290
115,991
115,249
115,2475
115,3345
115,1573
116,3925
116,4058
116,18
116,37
116,741
116,819
116,377
117,4613
117,1190
117,2887
117,4744
117,3938
117,4560
117,1830
117,2124
118,3978
118,3358
118,2493
118,3233
118,3253
118,356
118,628
118,2133
118,3773
118,872
118,478
118,4954
118,4512
119,4915
119,2435
119,4124
119,3990
119,3085
119,1313
119,4302
119,1621
119,2454
119,4005
119,1353
120,3942
120,1354
120,3428
120,3193
120,2138
120,1566
120,78
121,4257
121,1483
121,2961
121,1821
121,318
121,4872
121,294
122,2980
122,3140
122,2753
122,1329
122,3917
122,1798
122,1235
123,4587
123,3368
123,2374
123,2031
123,1153
123,2764
124,3228
124,1514
124,858
124,4241
124,618
124,4274
124,4379
124,2509
124,2875
124,3770
125,129
125,4007
125,1459
125,739
125,501
125,106
125,4222
125,3215
125,786
125,4531
125,2169
125,4558
125,4825
126,3313
126,3596
126,797
126,828
126,724
126,3001
126,4765
127,3481
127,1253
127,1947
127,3097
127,4293
127,418
127,3231
127,392
127,2405
128,3520
128,3966
128,3417
128,3500
128,26
128,2652
129,2668
129,1769
129,2783
129,2677
129,4437
129,2275
129,1894
129,796
129,671
129,2718
129,2823
129,2760
129,2495
129,3394
129,969
130,3415
130,3580
130,2121
130,393
130,1571
130,2438
130,4904
130,2143
130,2385
130,4916
130,2501
130,4915
130,4002
131,2810
131,228
131,2498
131,2048
131,1445
131,1327
131,4741
131,3433
131,2227
131,3823
131,694
131,113
131,1887
131,275
132,3511
132,3477
132,945
132,958
132,583
132,4015
132,2346
132,1008
132,1260
132,1305
132,1097
132,3990
133,1331
133,3740
133,210
133,1447
133,3268
133,3135
133,3154
133,4610
133,4178
133,1840
133,674
134,4389
134,1471
134,4897
134,3911
134,2867
134,2956
134,3754
134,3192
134,292
134,3181
134,3532
134,747
135,4242
135,1782
135,2461
135,893
135,3066
135,1030
135,3693
135,3521
135,1164
135,818
135,293
135,18
135,137
135,3772
135,898
136,40
136,141
136,4230
136,818
136,2907
136,848
136,2017
136,3373
136,3146
136,4940
136,84
136,1490
136,4275
137,4455
137,4879
137,3862
137,2297
137,3959
137,4519
137,2031
137,2099
137,2366
138,1622
138,50
138,4964
138,4383
138,2875
138,2008
138,1808
138,3875
138,1913
138,434
138,3424
139,1639
139,4026
139,3186
139,3276
139,3057
139,3563
139,2177
139,4369
139,692
139,1738
139,3764
139,4555
139,567
139,4955
139,297
140,1823
140,4830
140,3662
140,3411
140,1248
140,3888
140,1147
140,4511
140,201
140,2871
140,4923
141,2086
141,1462
141,621
141,2851
141,1661
141,1497
141,941
141,587
141,1493
141,2430
141,2259
141,782
141,3932
141,2351
141,3500
142,1401
142,354
142,3011
142,434
142,4145
142,2243
142,4855
142,2246
142,1983
142,1839
142,916
142,2113
142,311
143,4543
143,4625
143,3636
143,5000
143,4695
143,1206
143,2016
143,816
143,1133
143,2551
143,3674
143,3668
143,1160
143,2989
144,3984
144,4249
144,1512
144,3202
144,1151
144,1477
145,4040
145,494
145,404
145,398
145,388
145,4101
145,451
145,2029
146,81
146,1418
146,1
146,21
146,4834
146,4107
146,2884
146,1247
147,2751
147,2150
147,4781
147,2058
147,1148
147,1644
147,988
147,1245
147,3305
147,2483
147,1597
147,4418
147,3416
147,3172
147,3095
148,3089
148,1576
148,4563
148,842
148,3907
148,1492
148,930
148,3838
148,975
148,870
148,2956
149,2352
149,1880
149,3939
149,1039
149,3435
149,1722
149,4610
149,3489
149,4792
149,4900
149,702
149,3124
149,4142
149,3924
149,694
150,2112
150,4732
150,4508
150,2711
150,4722
150,121
151,2250
151,2562
151,3333
151,566
151,2789
152,1923
152,511
152,1337
152,3210
152,1180
152,4106
152,2681
152,3527
152,1948
153,1053
153,1345
153,1182
153,4437
153,4518
154,24
154,4931
154,13
154,651
154,2866
154,2578
154,1439
154,1497
154,1625
155,2545
155,276
155,1060
155,4884
155,4543
155,3043
155,4937
155,2178
155,1539
155,1068
155,1364
155,1135
155,4926
155,4303
156,791
156,1372
156,2928
156,714
156,1321
156,4745
156,2465
156,227
156,4875
157,1430
157,3864
157,1799
157,2365
157,1865
157,1196
157,2785
157,1205
157,1227
157,4100
157,2883
157,896
157,4224
157,4496
157,4307
158,3122
158,4638
158,353
158,3534
158,1556
158,3794
158,223
159,2336
159,1266
159,4407
159,87
159,3205
159,3405
159,449
159,2958
159,635
159,909
159,3079
159,2297
160,2406
160,4211
160,3081
160,61
160,2578
161,4222
161,4740
161,4230
161,2477
161,2901
161,4856
161,2280
161,3434
161,4111
161,159
162,4143
162,3100
162,23
162,699
162,2821
162,755
162,602
162,3825
163,3456
163,3261
163,2294
163,1536
163,2967
163,972
163,4477
163,4412
163,3716
163,578
163,4271
163,2823
163,2936
163,1318
163,1444
164,2971
164,2067
164,1011
164,4586
164,4678
164,2943
164,4833
164,2757
164,965
164,4831
165,2865
165,2479
165,509
165,1233
165,1229
165,93
165,2132
165,1812
165,728
165,3107
166,3572
166,2961
166,1216
166,4943
166,1869
166,4619
166,2833
166,1682
166,4103
166,3756
167,4601
167,3708
167,3811
167,2650
167,2719
167,927
167,1398
167,3604
167,1606
167,341
168,985
168,1268
168,944
168,1316
168,687
168,3820
169,3025
169,1205
169,2030
169,2671
169,4092
169,1560
169,2709
169,1951
169,223
169,2062
169,3971
169,982
169,1616
169,172
170,1387
170,3121
170,320
170,2142
170,1399
170,4571
170,2962
170,2474
170,3470
170,475
170,1964
170,295
171,2452
171,3270
171,3299
171,4459
171,4625
171,1697
171,4075
171,3140
171,3488
171,1580
171,4839
172,2845
172,3815
172,1056
172,4253
172,4745
172,1631
172,1390
172,3826
172,2937
172,2979
172,1092
172,1037
172,2105
172,2354
172,3306
173,3767
173,4328
173,3716
173,124
173,3619
174,3212
174,4820
174,979
174,3561
174,715
174,3938
175,4896
175,2480
175,2776
175,516
175,1412
175,3554
175,3512
175,3431
175,2634
175,3606
175,387
175,4971
176,4417
176,2280
176,3064
176,4186
176,1972
176,1629
176,1101
176,1940
176,3199
176,2213
176,2396
176,1739
176,1890
176,3436
176,4958
177,1368
177,4631
177,3084
177,2849
177,4450
177,1225
177,4859
177,4881
177,1125
177,962
178,4090
178,1236
178,2124
178,2939
178,3016
178,4597
178,1062
179,1517
179,2917
179,2235
179,602
179,966
179,4997
179,939
179,4466
180,1064
180,2512
180,1927
180,2746
180,4995
180,4742
180,4766
181,405
181,2833
181,1624
181,4785
181,963
181,2827
181,179
181,746
182,347
182,3699
182,1124
182,3834
182,3870
182,4004
183,4076
183,687
183,48
183,4596
183,3324
183,1697
183,4416
183,2797
183,4586
183,1936
183,3945
183,1009
184,1619
184,134
184,2978
184,36
184,2536
184,3420
184,1614
184,680
184,4344
185,1
185,177
185,3070
185,1697
185,1234
185,3922
185,3932
185,2546
185,206
186,4616
186,3247
186,615
186,34
186,4040
186,4620
186,4227
186,4728
187,1500
187,3122
187,4331
187,3076
187,4915
187,4245
187,2706
187,315
187,2786
187,2380
187,3200
187,2811
187,1161
187,324
188,4879
188,2136
188,3873
188,408
188,1541
188,885
188,4558
188,2125
188,3741
188,3992
188,3152
188,1994
188,1294
188,3204
189,591
189,3137
189,4409
189,1294
189,988
189,2174
189,575
189,1078
189,2604
189,4283
189,2910
189,4003
189,1209
189,2979
190,1181
190,4038
190,2030
190,3508
190,2552
190,2852
190,14
190,1470
190,1210
190,639
190,57
190,3955
191,1581
191,53
191,1343
191,3847
191,4904
191,3611
191,3480
191,2734
191,1391
191,801
191,4289
191,2264
191,4643
191,1194
192,557
192,496
192,3779
192,1045
192,224
192,3560
192,1418
193,4514
193,102
193,1302
193,3907
193,4794
193,2296
193,2043
193,4809
193,1322
193,3415
193,3237
193,770
193,1086
193,4102
193,4069
194,3253
194,3432
194,1566
194,2965
194,2844
194,1392
194,749
194,851
194,2711
194,1271
195,110
195,307
195,3376
195,2975
195,4812
195,2698
195,2100
195,709
195,702
195,1012
196,127
196,4107
196,3316
196,3209
196,1271
196,797
196,353
196,3418
196,621
196,4130
196,2192
196,4514
196,326
196,4163
197,903
197,2827
197,4280
197,4328
197,3012
197,3577
197,3759
197,2180
197,3601
197,2579
197,3266
197,1051
197,3872
198,2212
198,1293
198,2251
198,4017
198,816
198,3584
198,2864
198,4871
199,1999
199,4116
199,16
199,1976
199,2630
199,710
199,4154
199,498
199,4660
199,4973
200,332
200,1147
200,3909
200,420
200,759
200,2088
200,457
200,2924
200,3645
200,4802
201,1737
201,3706
201,2394
201,913
201,2253
201,1715
201,3948
201,1521
201,618
202,110
202,66
202,1997
202,958
202,3784
202,3271
202,230
202,3272
202,2789
203,4538
203,3106
203,893
203,1656
203,3421
203,1961
203,3675
203,4832
203,3973
203,1361
204,2462
204,4186
204,3289
204,4339
204,1523
204,1995
204,2545
204,4967
205,3581
205,4117
205,3899
205,3889
205,1179
205,2631
205,3308
206,1941
206,3483
206,3765
206,2316
206,4538
206,482
206,439
206,68
206,585
206,872
206,4225
206,1240
206,2027
207,1461
207,2016
207,4479
207,4566
207,3850
207,3088
208,4329
208,3332
208,2829
208,2442
208,380
208,1477
208,2100
208,2492
208,538
209,1345
209,1296
209,131
209,1010
209,4751
209,1980
209,491
209,39
209,1721
209,4073
209,1220
209,4517
209,1314
209,236
209,4060
210,3427
210,3075
210,902
210,4244
210,2378
210,657
211,4146
211,2757
211,4810
211,3871
211,1970
211,2158
211,660
211,4385
211,1312
211,1645
211,3983
212,3853
212,695
212,3136
212,1516
212,1714
212,4401
212,1536
212,616
212,2556
212,2635
213,4653
213,4997
213,3534
213,3472
213,377
213,2436
213,3791
213,3223
213,3895
213,2204
213,473
213,930
213,4501
214,364
214,496
214,526
214,3377
214,4142
214,3661
214,846
214,122
214,2990
215,1086
215,4592
215,2388
215,3096
215,806
215,440
215,3890
215,288
215,1965
215,4154
216,3221
216,4308
216,613
216,3543
216,348
216,2194
216,3400
216,1155
216,1017
217,2438
217,4640
217,172
217,1891
217,595
217,4088
217,713
217,2886
217,4584
218,4058
218,2193
218,1955
218,471
218,2977
218,342
219,1605
219,3440
219,2221
219,110
219,3610
219,973
219,4449
219,2261
219,3261
219,1377
219,2108
219,2646
219,888
220,1377
220,4487
220,2183
220,245
220,1461
221,216
221,1562
221,1516
221,2663
221,3140
221,776
221,4195
222,1049
222,2574
222,3653
222,433
222,3790
222,2551
222,1441
222,4089
222,3933
222,2336
223,4128
223,1529
223,2992
223,628
223,3414
223,3218
223,1039
223,3198
223,4864
223,1679
223,1786
223,4704
223,3833
223,4047
224,1690
224,1579
224,2459
224,3098
224,468
224,2076
224,1728
224,43
225,4178
225,1390
225,4582
225,1959
225,1785
226,846
226,2787
226,4102
226,1770
226,2972
226,2025
226,3606
226,1137
226,582
227,4026
227,604
227,3968
227,3362
227,2192
227,4751
227,2751
227,2534
227,4763
227,4424
227,4964
227,4432
227,16
227,4368
227,4631
228,4002
228,4885
228,1252
228,1777
228,1282
228,4975
228,3120
228,3479
228,343
228,3023
228,713
228,4183
229,1507
229,3905
229,1936
229,3796
229,1308
229,2032
229,3789
229,2563
230,407
230,4859
230,597
230,4802
230,1716
230,709
230,3210
230,1830
230,3012
230,3656
230,2361
230,2477
231,1890
231,4575
231,3840
231,2173
231,3434
231,225
231,1119
231,2744
231,992
231,4690
231,3873
231,1804
232,3858
232,1476
232,1692
232,1585
232,460
232,1861
232,2062
232,4584
232,327
233,2026
233,4332
233,594
233,3644
233,4323
233,1919
233,3
233,390
233,4618
233,2951
233,2226
233,2831
233,4249
234,2611
234,1698
234,4495
234,914
234,380
234,2586
234,4074
234,603
234,1148
234,1851
234,2499
234,542
234,1195
234,4405
234,324
235,4097
235,853
235,3531
235,907
235,4282
235,4793
235,3414
235,1523
235,3598
235,3324
235,2511
235,3738
235,3533
235,3811
235,4604
236,2429
236,4298
236,3030
236,4318
236,3950
236,668
236,233
236,975
236,2224
236,3427
236,2379
236,2616
236,4321
237,2172
237,4646
237,2516
237,1468
237,4866
237,2015
237,1906
238,1671
238,1019
238,2087
238,1316
238,95
238,2740
238,2493
238,1784
239,1438
239,3093
239,425
239,126
239,585
239,3030
239,2877
239,3354
239,581
240,4288
240,1539
240,1091
240,146
240,1181
240,4617
240,3657
241,1949
241,4696
241,4283
241,2738
241,2413
241,883
241,4120
241,3965
241,661
241,3606
241,3768
241,4724
242,365
242,2357
242,13
242,4885
242,4167
242,960
242,2369
242,4253
242,1976
242,2062
242,4880
242,301
242,4569
242,2437
243,3390
243,1178
243,4896
243,1712
243,1811
243,1355
243,1979
243,4265
243,471
243,2425
244,3820
244,2630
244,4520
244,4774
244,1852
244,3025
244,3793
244,1154
244,2056
244,4361
244,1277
244,4157
244,1292
244,2880
245,989
245,3286
245,1805
245,2225
245,1471
245,4858
245,2302
245,4568
245,3528
245,3259
246,4525
246,746
246,3536
246,2282
246,4163
246,1546
246,3481
246,646
246,4454
246,82
246,4290
247,3978
247,2867
247,1173
247,85
247,986
247,3658
247,4274
247,4310
248,4406
248,1199
248,1967
248,2053
248,566
248,4649
248,2618
248,4319
248,1474
248,1771
248,2206
249,239
249,2057
249,4435
249,2552
249,4699
250,1946
250,219
250,668
250,1158
250,3289
251,4355
251,2498
251,4537
251,3977
251,3517
251,1635
252,2251
252,2632
252,3279
252,711
252,1195
252,4010
252,1352
252,601
252,2561
252,3922
252,1164
252,4604
252,2423
252,2497
252,3945
253,2535
253,310
253,1604
253,3336
253,4944
253,2314
253,3223
253,3372
253,2859
253,4140
253,35
253,188
253,2412
254,3152
254,766
254,4980
254,381
254,1649
254,4607
254,819
254,4958
255,2996
255,105
255,3711
255,2461
255,3487
255,2958
255,4590
255,1024
255,4685
255,522
255,1038
255,1030
255,772
255,1298
256,106
256,3638
256,1436
256,744
256,2661
257,4944
257,3623
257,352
257,208
257,4243
257,923
257,3496
257,1073
257,4198
257,266
257,3196
257,4032
257,2456
258,2035
258,1969
258,4471
258,3949
258,1437
258,3675
259,3492
259,2963
259,4300
259,245
259,1333
259,1023
259,2498
260,3054
260,1077
260,2207
260,4347
260,3789
260,1842
260,1254
260,4518
261,702
261,3838
261,1117
261,3750
261,2108
261,2566
261,2553
261,4055
261,1590
261,1387
261,4503
262,4035
262,3450
262,4655
262,848
262,1596
262,4130
262,2027
262,4377
262,842
262,2231
262,3354
262,55
262,3914
262,2570
262,240
263,653
263,635
263,2782
263,3708
263,130
263,2298
263,4146
263,3865
263,3078
264,1596
264,3162
264,4668
264,212
264,4300
264,3266
265,2682
265,1521
265,2075
265,613
265,3426
265,1878
265,3641
265,388
265,2960
265,3194
266,1731
266,701
266,763
266,3069
266,3644
266,1136
266,492
266,2938
266,1597
266,2295
266,1397
266,1577
266,464
266,1123
267,228
267,3884
267,2552
267,2097
267,3734
267,1383
267,3829
268,2985
268,327
268,4248
268,535
268,4936
268,2764
268,3006
268,130
268,1792
269,562
269,1790
269,3020
269,2409
269,3755
269,3276
269,1111
269,2014
269,690
270,3894
270,439
270,1637
270,2456
270,4455
270,158
270,2697
270,2486
270,1399
270,550
270,1636
270,355
271,4540
271,4875
271,392
271,2543
271,968
271,3825
271,4663
271,2659
271,555
271,2272
271,2623
271,4127
271,3741
271,862
272,2180
272,710
272,4993
272,2650
272,3786
272,3293
273,3914
273,1542
273,4282
273,750
273,147
273,1892
273,442
273,1097
273,997
273,2221
273,717
273,1990
274,3713
274,164
274,1242
274,389
274,4147
275,4019
275,4511
275,3480
275,1829
275,2546
275,930
275,3559
275,2553
275,35
275,4662
275,52
275,1080
275,2950
275,2603
275,4668
276,3333
276,922
276,516
276,3978
276,3993
276,4105
276,3000
276,4327
276,319
276,2766
276,1042
276,1093
276,27
277,1934
277,4588
277,1439
277,696
277,2545
277,3570
277,3277
277,3281
277,2751
278,1234
278,1171
278,4238
278,2211
278,4436
279,4163
279,389
279,1842
279,4098
279,1421
279,875
279,2868
279,4050
280,2202
280,2723
280,3938
280,2183
280,2785
280,2264
281,2895
281,4281
281,3465
281,1346
281,3481
281,3745
281,4813
281,983
281,2789
281,4651
281,2876
281,3009
281,2557
282,630
282,3910
282,390
282,4281
282,1352
282,3221
282,3298
282,2355
282,2898
282,4291
282,4368
282,168
282,3425
283,1060
283,1954
283,3465
283,1727
283,2712
283,849
283,202
283,3330
283,1420
284,4065
284,4927
284,2383
284,455
284,2654
284,894
284,1048
284,1543
285,1929
285,4244
285,634
285,4901
285,4050
285,4740
285,50
285,3136
285,3691
286,3692
286,468
286,4023
286,3102
286,222
286,2178
286,4945
286,625
287,1782
287,44
287,3721
287,2644
287,442
287,1578
288,986
288,4801
288,3467
288,177
288,925
288,1112
288,1249
288,1720
288,1238
288,4173
288,725
288,3120
288,799
289,1608
289,3854
289,1126
289,1763
289,3242
289,2646
289,737
289,3328
290,3209
290,2967
290,2454
290,2548
290,533
